,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
172,Better,Lena,35062,https://open.spotify.com/track/3jCMdvc8bFOKChETbFV9Zc
173,"What's Luv",Shindy,34906,https://open.spotify.com/track/3UE1ojFN1y0GybCNSyKGdK
174,ROXANNE,"Arizona Zervas",34673,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
175,"Brass Devil","Parov Stelar",34660,https://open.spotify.com/track/4xbXOQPA963yrJXksBPt51
176,Shallow,"Lady Gaga",34596,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
177,Kokain,"Bonez MC",34130,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
178,100%,Senidah,34016,https://open.spotify.com/track/58cWbqYLz06X69SqJiYeky
179,90-60-111,"SHIRIN DAVID",33779,https://open.spotify.com/track/3ZdDYeaZzeYnrP4crgXzPk
180,"Tränen aus Kajal",CÉLINE,33598,https://open.spotify.com/track/1vZqDXhvyXAwSM8V6MU0N5
181,"Never Seen the Rain","Tones And I",33514,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
182,Treppenhaus,LEA,33340,https://open.spotify.com/track/0psIeufUtT83Ot2dkLjQ0v
183,"What A Man Gotta Do","Jonas Brothers",33217,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
184,"H <3 T E L",Dardan,33176,https://open.spotify.com/track/4PP0u2Fhzg8NnPW3EZGw2v
185,"Intentions (feat. Quavo)","Justin Bieber",33066,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
186,"Wollt dir nur sagen",Mathea,33053,https://open.spotify.com/track/6YZMvvQUqeDDoBks0att2p
187,"Summer Of '69","Bryan Adams",32829,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
188,Mary,Bausa,32828,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV
189,"Keine Liebe",RIN,32800,https://open.spotify.com/track/4OVF6uwZlMOSlZmHDnwliX
190,BaeBae,Samra,32782,https://open.spotify.com/track/20rTzps5LFpeylWrzM84zS
191,Bruises,"Lewis Capaldi",32753,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
192,Hoch,"Tim Bendzko",32736,https://open.spotify.com/track/7gqefhSJfWyN1qQ2huvEze
193,"Think About Things","Daði Freyr",32580,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7
194,"Don't Stop Believin'",Journey,32448,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
195,"Head & Heart (feat. MNEK)","Joel Corry",32316,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
196,2003,JURI,32300,https://open.spotify.com/track/2MNXZRtPBskqyHtNTdKFjA
197,"Higher Love",Kygo,32201,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
198,Donuts,Gzuz,31819,https://open.spotify.com/track/5XVPNr0CAoUn1jD033Ucoo
199,"Ladida (My Heart Goes Boom)",CRISPIE,31819,https://open.spotify.com/track/7AAt2NDyAnv2Ni2decYxgh
200,Memories,"Maroon 5",31627,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
