,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
180,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",3082,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
181,"WEISSER RAUCH",FOURTY,3055,https://open.spotify.com/track/6bRR9tU3WUBsC4aywSgHEO
182,Takeaway,"The Chainsmokers",3022,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
183,"Bohemian Rhapsody - 2011 Mix",Queen,3018,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
184,"Sweet but Psycho","Ava Max",3010,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
185,GATTI,JACKBOYS,3006,https://open.spotify.com/track/40mjsnRjCpycdUw3xhS20g
186,"Close Your Eyes","Felix Jaehn",2988,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
187,"Like I Love You","Nico Santos",2981,https://open.spotify.com/track/7hr6WRm7HUlVdkfnhSTm0G
188,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",2955,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
189,Baianá,Bakermat,2953,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
190,Fingertips,"Tom Gregory",2946,https://open.spotify.com/track/0X4hMHBj4Ra6h1tIQGl1CH
191,"Old Town Road - Remix","Lil Nas X",2931,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
192,"BUTTERFLY EFFECT","Travis Scott",2923,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
193,Invincible,"Pop Smoke",2920,https://open.spotify.com/track/792HwhrdO3ErRKL5yRe4Ge
194,"rockstar (feat. 21 Savage)","Post Malone",2914,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
195,"N'y pense plus",Tayc,2909,https://open.spotify.com/track/0RUavidTwACAYUoNhAxNNp
196,"Post Malone (feat. RANI)","Sam Feldt",2894,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
197,"Nicht verdient","Capital Bra",2867,https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7
198,Moonlight,XXXTENTACION,2851,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
199,"Diana (feat. King Combs)","Pop Smoke",2850,https://open.spotify.com/track/4Tc9PHEoeP17PQj3OOKXPu
200,"OUT WEST (feat. Young Thug)",JACKBOYS,2847,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
