,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
133,"Like That (feat. Gucci Mane)","Doja Cat",55433,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
134,Photograph,"Ed Sheeran",55154,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
135,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,54820,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
136,"Do It","Chloe x Halle",54710,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
137,"How Do You Sleep?","Sam Smith",54398,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
138,"Sweet Night",V,54036,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
139,"Go Crazy","Chris Brown",53836,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
140,"Kings & Queens","Ava Max",53724,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
141,Shimmy,"Andi Bernadee",53367,https://open.spotify.com/track/3SOetz2jZjgxTztXgFoWzc
142,"Any song",ZICO,53240,https://open.spotify.com/track/1iIhGHzzrzqQfuNkFI2qAn
143,"Don't Know What To Do",BLACKPINK,53207,https://open.spotify.com/track/1TaQciB8qqRZ9fxWGhS65X
144,KUASA,"Joe Flizzow",53173,https://open.spotify.com/track/2YDyTKJR752piT5DLInrCq
145,Takeaway,"The Chainsmokers",53081,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
146,"BOOMBAYAH - KR Ver.",BLACKPINK,52814,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
147,說好不哭,"Jay Chou",52758,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf
148,Filter,BTS,52353,https://open.spotify.com/track/0ono6UCNVZ1XqOm6j78Blu
149,"Adakah Engkau Menungguku","Naim Daniel",52001,https://open.spotify.com/track/1Nsxb1VpKkvNa2Wbau37e1
150,Gurenge,LiSA,51922,https://open.spotify.com/track/23DbzwNJSLo7nkSWjODMvY
151,"Bicara Rasa","Ariff Bahran",51840,https://open.spotify.com/track/5hTJdSy72CKhUzyRicUibv
152,Gundah,"Ernie Zakri",51766,https://open.spotify.com/track/72ZUblBPFcN7FILPbCtoR5
153,"Are You Bored Yet? (feat. Clairo)",Wallows,51584,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
154,"A Thousand Years","Christina Perri",51488,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
155,"Love Story","Taylor Swift",51334,https://open.spotify.com/track/7bad461siaxECNlaYsmIo6
156,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",51229,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
157,"Call You Mine","The Chainsmokers",51220,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
