,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
162,"Past Life (with Selena Gomez)","Trevor Daniel",83504,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
163,"Chicago Freestyle (feat. Giveon)",Drake,82379,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
164,"Typen Din","Vidar Villa",82349,https://open.spotify.com/track/4HTIPHyuPiNCQ5p8y2MtTD
165,"Think About Things","Daði Freyr",82114,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7
166,Falling,"Trevor Daniel",82024,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
167,Sommerkroppen,"Mads Hansen",81796,https://open.spotify.com/track/6HqobDaKcIiv7iRierChsK
168,"Sweet but Psycho","Ava Max",81438,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
169,Secrets,Regard,81183,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
170,"Wreckonize (Dønskirussen 2019)","Roc Boyz",80951,https://open.spotify.com/track/7FLtGeNkGKErJizU2EfJMN
171,"Hold Me While You Wait","Lewis Capaldi",80814,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
172,"Jocelyn Flores",XXXTENTACION,80773,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
173,"Mood Swings (feat. Lil Tjay)","Pop Smoke",80507,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
174,"Rundt neste sving",Rotlaus,80253,https://open.spotify.com/track/0ARPFpJeBfsRmwrrzdvrls
175,Gatelongs,Rotlaus,79374,https://open.spotify.com/track/4oi4BFWbw2r9el8D9aVue3
176,"Turbo Elle","Simon Kleiveland",79316,https://open.spotify.com/track/4o4sOPVpTgW8jGIozm53HY
177,"Godzilla (feat. Juice WRLD)",Eminem,79244,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
178,"Vi Kanke Være Venner","Unge Ferrari",78411,https://open.spotify.com/track/0S0n02HdUboPxJSpDtOqS5
179,Smile,"Katy Perry",78226,https://open.spotify.com/track/3DXdjHnePKnh6oXw2ZgGSl
180,"SICKO MODE","Travis Scott",78225,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
181,"Wash Us In The Blood","Kanye West",78137,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
182,"Du ga mæ viljestyrke","Kristian Kristensen",77849,https://open.spotify.com/track/4AuJ78qR1JaNvveL2DTC70
183,"I See Red","Everybody Loves an Outlaw",77417,https://open.spotify.com/track/5MAK1nd8R6PWnle1Q1WJvh
184,Play,K-391,77253,https://open.spotify.com/track/4jp4Z02kzzg8gK0NmDGgml
185,"Bade naken",Plumbo,76804,https://open.spotify.com/track/6Z39koozQRRhXXebpNVujP
186,"Life Is Good (feat. Drake)",Future,75945,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
187,ROXANNE,"Arizona Zervas",75804,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
188,Weekend,LIZOT,74966,https://open.spotify.com/track/4KPYXZUCKYLEEcGmKN4Exs
189,"Something Special","Pop Smoke",74855,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
190,"Boss Bitch","Doja Cat",74611,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
191,"Make It Rain (feat. Rowdy Rebel)","Pop Smoke",74574,https://open.spotify.com/track/71d7LaAgPcNcUopu3OzmP7
192,"Conversations in the Dark - John Legend vs. David Guetta","John Legend",74256,https://open.spotify.com/track/20d27F17AZOxTJOEHAVK2Y
193,"Dommedagen 2020",TIX,74048,https://open.spotify.com/track/3bx3MDkbF2ta2VtLxFxh3w
194,"Sunset Lover","Petit Biscuit",73942,https://open.spotify.com/track/3WRQUvzRvBDr4AxMWhXc5E
195,"GO (feat. Juice WRLD)","The Kid LAROI",72747,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
196,"Ikke som de andre","Sondre Justad",72721,https://open.spotify.com/track/1LdBn0RT6kL9IvJXteFPFG
197,"Chew On My Heart","James Bay",72666,https://open.spotify.com/track/6t7089pe4VklogK683LdPM
198,Freedom,Kygo,72512,https://open.spotify.com/track/2nx0EIlIKMnMgWnj40O0HQ
199,Attention,Ulrikke,72239,https://open.spotify.com/track/3Irt43mvuVwozBsllZlKCf
200,skittles,Karpe,72183,https://open.spotify.com/track/4xdOjt8F7VlOuu3kpDHEWN
